url,brand,model,ram,rom,battery,network,sim,warranty_months,discount,price,location,image_url
https://www.lazada.vn/products/pdp-i3092524459.html,Unknown,,,,,,,0,65,811300,Đồng Nai,https://img.lazcdn.com/g/p/3044e756ab9ee3bef13162d3d04a2b48.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3092521449.html,Xiaomi,13 utra c,,,,,,0,65,840000,Đồng Nai,https://img.lazcdn.com/g/p/9f7e6b4f58058bbdcdf56da994529595.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3092509507.html,OPPO,ren08pro,12GB,256GB,,5G,,0,65,630000,Đồng Nai,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3092488524.html,Xiaomi,15 utra c,,,,,,0,65,1120000,Đồng Nai,https://img.lazcdn.com/g/p/e1b036f4d90d6246add04aa67b41a053.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3092469522.html,Samsung,a55,,,,5G,,0,65,770000,Đồng Nai,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3092334898.html,OPPO,ffind x8 pro,12GB,256GB,,,,0,65,1050000,Đồng Nai,https://img.lazcdn.com/g/p/0bcdfbf785cea87ae8ed481d946d566c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3092334896.html,OPPO,ren012,12GB,256GB,,5G,,0,65,665000,Đồng Nai,https://img.lazcdn.com/g/p/88036aff56da54e1dafcb8a56ec0f5bd.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3092156404.html,Xiaomi,poco c65,8GB,256GB,,,,0,43,2280000,Hà Nội,https://img.lazcdn.com/g/p/9bd1266f3f4d44b329f9da35beee6e08.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i3092044820.html,Xiaomi,14c i n,8GB,256GB,,,,0,42,2390000,Hà Nội,https://img.lazcdn.com/g/p/a13a1683c8a9e17e7b88eb247fa25eb5.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i3091529157.html,Samsung,galaxy s25 edge,,,,,,0,18,27490000,Hồ Chí Minh,https://img.lazcdn.com/g/ff/kf/S877fc3aa77c4470498757c15f4a28654s.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090738233.html,Unknown,,,,,,,0,45,1142788,Hà Nội,https://img.lazcdn.com/g/p/2169cc91f93549d328cb3f5556c3add3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090187186.html,OPPO,ffind x8 pro,12GB,256GB,,,,0,65,1050000,Hải Phòng,https://img.lazcdn.com/g/p/0bcdfbf785cea87ae8ed481d946d566c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090184544.html,Samsung,a32 m y,,,,,2,0,50,800000,Hải Phòng,https://img.lazcdn.com/g/p/724767a6ee1a8450f63d74b616647f8d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090173596.html,Samsung,23ut m y,,,,,2,0,50,1300000,Hải Phòng,https://img.lazcdn.com/g/p/f28660b3cb1fadc4bc0251d0b6a92bf2.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090138354.html,OPPO,ffind n3 flip,12GB,256GB,,,,0,65,1050000,Hải Phòng,https://img.lazcdn.com/g/p/72387abcc588df9763079c9cc69ef2fc.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090136336.html,Samsung,z fold 4,,,,,,0,65,980000,Hải Phòng,https://img.lazcdn.com/g/p/f5eb29d04b110755db15abe4a296be1f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090110449.html,Samsung,a55,,,,5G,,0,65,770000,Hải Phòng,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090105457.html,OPPO,ren012,12GB,256GB,,5G,,0,65,665000,Hải Phòng,https://img.lazcdn.com/g/p/88036aff56da54e1dafcb8a56ec0f5bd.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090096435.html,Redmi,note 10pro,8GB,128GB,5020 mAh,,,0,65,560000,Hải Phòng,https://img.lazcdn.com/g/p/2e3db16dc75b277df74c57c0515a4e6a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090088512.html,Samsung,24ut m y,,,,,2,0,50,1500000,Hải Phòng,https://img.lazcdn.com/g/p/5d75944756c32a7fad2b4640e8135ecb.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090052912.html,Xiaomi,13 utra c,,,,,,0,65,840000,Hải Phòng,https://img.lazcdn.com/g/p/9f7e6b4f58058bbdcdf56da994529595.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3107792709.html,Xiaomi,14 utra c,,,,,,0,50,1400000,Cao Bằng,https://img.lazcdn.com/g/p/46adb94ff5bb2bb07e7386372409f852.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3107787652.html,Samsung,a32 m y,,,,,2,0,65,560000,Tuyên Quang,https://img.lazcdn.com/g/p/724767a6ee1a8450f63d74b616647f8d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3105053452.html,OPPO,a3 pro,,,,5G,,0,50,800000,Hà Nội,https://img.lazcdn.com/g/p/ab259cb234a37d277b4461c5afd3b1e3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3104742888.html,Vivo,x100s,16GB,256GB,,5G,,0,34,4590000,Hà Nội,https://img.lazcdn.com/g/p/2a6c994191008e688d383b26f3a0afc3.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i3103971038.html,Samsung,a32 m y,,,,,2,0,65,560000,Hà Nội,https://img.lazcdn.com/g/p/724767a6ee1a8450f63d74b616647f8d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3093002887.html,OPPO,f11,6GB,64GB,,,,0,50,650000,Vĩnh Phúc,https://img.lazcdn.com/g/p/db408caf790633428162ea7edf23d46f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3090050701.html,OPPO,ren08pro,12GB,256GB,,5G,,0,65,630000,Hải Phòng,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3088282965.html,OPPO,ren08pro,12GB,256GB,,5G,,0,50,900000,Đà Nẵng,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3086549132.html,Unknown,,,,,,,0,45,1140149,Hà Nội,https://img.lazcdn.com/g/p/5366d52061634d2082c383169390cd8a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3086503322.html,Unknown,,,,,,,0,48,1358925,Hà Nội,https://img.lazcdn.com/g/p/32c2005e1f99980501cba746b9b68438.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3086453316.html,Samsung,galaxy a56,,,,5G,,0,12,8799000,Hồ Chí Minh,https://img.lazcdn.com/g/p/bca8d9013cb92871aa27b81255c362e8.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3086434310.html,Unknown,,,,,,,0,47,1039216,Hà Nội,https://img.lazcdn.com/g/p/29a857d6a37928e29ccd5554f7c3a8fa.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3086314911.html,Unknown,,,,,5G,,0,46,1211391,Hà Nội,https://img.lazcdn.com/g/p/f7c66257617b696c7089a79c2feec75c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3085238820.html,Unknown,,,,,,,0,48,1108651,Hà Nội,https://img.lazcdn.com/g/p/32e7975fcb297b22b104579b51d7cdd0.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084809184.html,Xiaomi,15 utra c,,,,,,0,50,1600000,Tiền Giang,https://img.lazcdn.com/g/p/e1b036f4d90d6246add04aa67b41a053.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084808067.html,Xiaomi,14 utra c,,,,,,0,65,980000,Phú Thọ,https://img.lazcdn.com/g/p/46adb94ff5bb2bb07e7386372409f852.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084808066.html,Samsung,z fold 5,,,,,,0,65,1120000,Phú Thọ,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084807161.html,OPPO,ren08pro,12GB,256GB,,5G,,0,50,900000,Phú Thọ,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084798096.html,Xiaomi,13 utra c,,,,,,0,65,840000,Phú Thọ,https://img.lazcdn.com/g/p/9f7e6b4f58058bbdcdf56da994529595.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084797096.html,OPPO,ffind n3 flip,12GB,256GB,,,,0,65,1050000,Phú Thọ,https://img.lazcdn.com/g/p/72387abcc588df9763079c9cc69ef2fc.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084796173.html,Unknown,,,,21000mAh,,,0,65,671300,Phú Thọ,https://img.lazcdn.com/g/p/5c38be3cbe7e4ccfbf3e77a84fc4878d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084787129.html,Samsung,a72,,,,5G,,0,65,574000,Phú Thọ,https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084780276.html,Redmi,note 11 pro,,,,,2,0,65,560000,Phú Thọ,https://img.lazcdn.com/g/p/a4a317aaa363f909b0125c001e29efa0.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084774284.html,Unknown,,,,10600mAh,,,0,65,859250,Phú Thọ,https://img.lazcdn.com/g/p/f0cec3b869cb9509c2750bd87011e971.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084768268.html,OPPO,ffind x8 pro,12GB,256GB,,,,0,65,1050000,Phú Thọ,https://img.lazcdn.com/g/p/0bcdfbf785cea87ae8ed481d946d566c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084768263.html,Xiaomi,15 utra c,,,,,,0,65,1120000,Phú Thọ,https://img.lazcdn.com/g/p/e1b036f4d90d6246add04aa67b41a053.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084760292.html,Unknown,,,,9800mAh,,,0,65,1021300,Phú Thọ,https://img.lazcdn.com/g/p/ba969a01259cabd4746c1dee00ad9605.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084758304.html,Samsung,24ut m y,,,,,2,0,50,1500000,Phú Thọ,https://img.lazcdn.com/g/p/5d75944756c32a7fad2b4640e8135ecb.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084752333.html,Samsung,a32 m y,,,,,2,0,65,560000,Phú Thọ,https://img.lazcdn.com/g/p/724767a6ee1a8450f63d74b616647f8d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084751487.html,OPPO,ren08pro,12GB,256GB,,5G,,0,50,900000,Tiền Giang,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084748339.html,Redmi,note 12,8GB,128GB,5000 mAh,,,0,50,800000,Phú Thọ,https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084747393.html,OPPO,ren012,12GB,256GB,,5G,,0,65,665000,Phú Thọ,https://img.lazcdn.com/g/p/88036aff56da54e1dafcb8a56ec0f5bd.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084737385.html,OPPO,ren0 13,,,,5G,,0,50,1400000,Phú Thọ,https://img.lazcdn.com/g/p/a819fad4b27b1ec18e35d18ddb8f56a5.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084733468.html,Unknown,,,,23800 mAh,,,0,50,1409000,Tiền Giang,https://img.lazcdn.com/g/p/28bcd5b0fedd6364f660f0ca0281250c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084729446.html,Samsung,22ut m y,,,,,2,0,50,1200000,Phú Thọ,https://img.lazcdn.com/g/p/549fc3fa7ee835d11af459d03d8cbd37.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084724452.html,Redmi,note 10pro,8GB,128GB,5020 mAh,,,0,65,560000,Phú Thọ,https://img.lazcdn.com/g/p/2e3db16dc75b277df74c57c0515a4e6a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084694529.html,Samsung,23ut m y,,,,,2,0,65,910000,Phú Thọ,https://img.lazcdn.com/g/p/f28660b3cb1fadc4bc0251d0b6a92bf2.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084667849.html,Samsung,z fold 4,,,,,,0,50,1400000,Phú Thọ,https://img.lazcdn.com/g/p/f5eb29d04b110755db15abe4a296be1f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084639940.html,Unknown,,,,23800mAh,5G,,0,65,1021300,Phú Thọ,https://img.lazcdn.com/g/p/a254e8c1c4db9d911c883a740dcc418f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084137121.html,Unknown,,,,,5G,,0,46,1131686,Hà Nội,https://img.lazcdn.com/g/p/074168dd320f40baea1577cc21e61fbe.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3111711718.html,ZTE,nubia z50 ultra,12GB,256GB,,,,0,39,5399000,Hà Nội,https://img.lazcdn.com/g/p/e19396d9cdb4939cea6d821d343d8b2d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3105121036.html,OPPO,f11,6GB,64GB,,,,0,50,650000,Hưng Yên,https://img.lazcdn.com/g/p/db408caf790633428162ea7edf23d46f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3105071365.html,OPPO,ren0 10pro,12GB,256GB,,5G,,0,50,1100000,Hưng Yên,https://img.lazcdn.com/g/p/8acf046fca9c180c128ddfd1239db733.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3104996775.html,OPPO,a93s,8GB,256GB,,5G,,0,50,700000,Hà Nội,https://img.lazcdn.com/g/p/3300a8b7b35760c8ade39755f30469db.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3104215277.html,Samsung,z fold 4,,,,,,0,50,1400000,Nam Định,https://img.lazcdn.com/g/p/f5eb29d04b110755db15abe4a296be1f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3104113480.html,Xiaomi,13 utra c,,,,,,0,50,1200000,Nam Định,https://img.lazcdn.com/g/p/9f7e6b4f58058bbdcdf56da994529595.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3094836917.html,Xiaomi,15 utra c,,,,,,0,65,1120000,Hà Giang,https://img.lazcdn.com/g/p/e1b036f4d90d6246add04aa67b41a053.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3084776180.html,Unknown,,,,,,,0,65,776300,Phú Thọ,https://img.lazcdn.com/g/p/14502e16da2f013d6b77bf07b5f08305.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3083722519.html,Xiaomi,redmi note 14,8GB,256GB,,,,0,15,6799000,Bến Tre,https://img.lazcdn.com/g/p/493ec01582e4258ba76f1578aa2e5d6a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3083197482.html,Samsung,galaxy s24 fe,,,,,,0,18,13890000,Hà Nội,https://img.lazcdn.com/g/p/cd5e6bf615a4b5c960653dd386f8bb74.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i3083038327.html,Samsung,galaxy a06,,,,5G,,0,0,3990000,Bình Dương,https://img.lazcdn.com/g/p/2bf426fc5452fdaf84e3a73c71f32054.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3083031183.html,Unknown,,,,,5G,,0,45,1390575,Hà Nội,https://img.lazcdn.com/g/p/6c21068e84b4f91a648056df401d5112.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082905753.html,Unknown,,,,,5G,,0,47,1031285,Hà Nội,https://img.lazcdn.com/g/p/d785793813026657029985f7e9608d39.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082574116.html,Samsung,galaxy a51,,,,,2,0,0,999000,Hồ Chí Minh,https://img.lazcdn.com/g/p/25f1ba63b5498d8747457c0713578eb5.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082553012.html,Samsung,galaxy a71,,,,,2,0,0,999000,Hồ Chí Minh,https://img.lazcdn.com/g/p/e90f118a583b0a94b8d68a63ea03f6e4.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082529194.html,Samsung,galaxy a70,,,,,2,0,15,1699000,Hồ Chí Minh,https://img.lazcdn.com/g/p/76d8c56d4d88909d7991894a2e7df94a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082495279.html,Samsung,galaxy a71,,,,,2,0,0,999000,Hồ Chí Minh,https://img.lazcdn.com/g/p/e1ffde343f03629eb9c7579cc40bde67.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082492246.html,Samsung,galaxy a70,,,,,2,0,23,1699000,Hồ Chí Minh,https://img.lazcdn.com/g/p/76d8c56d4d88909d7991894a2e7df94a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082476237.html,Unknown,,,,,,2,0,0,999000,Hồ Chí Minh,https://img.lazcdn.com/g/p/b99a39171be4603bfbb97c5c45d169ed.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082470264.html,Samsung,galaxy a50s,,,,,2,0,0,999000,Hồ Chí Minh,https://img.lazcdn.com/g/p/a2eeaedae8519a8c9cf0558eb1cd037b.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082440469.html,Realme,10,,,,5G,2,0,48,799000,Hồ Chí Minh,https://img.lazcdn.com/g/p/4e284b8797163225ce5dd4e700dda5c9.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082297191.html,Samsung,m51,,,,,2,0,65,490000,Cần Thơ,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082263262.html,Unknown,,,,,,,0,65,811300,Cần Thơ,https://img.lazcdn.com/g/p/3044e756ab9ee3bef13162d3d04a2b48.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082263261.html,Xiaomi,14 utra c,,,,,,0,65,980000,Cần Thơ,https://img.lazcdn.com/g/p/46adb94ff5bb2bb07e7386372409f852.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082255791.html,Samsung,galaxy a71,,,,,2,0,46,999000,Hồ Chí Minh,https://img.lazcdn.com/g/p/e1ffde343f03629eb9c7579cc40bde67.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082246155.html,Redmi,note 13pr,8GB,128GB,5000 mAh,,,0,50,1200000,Cần Thơ,https://img.lazcdn.com/g/p/0ae58627d8a42f5390b5278cd0d5a660.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082169778.html,Unknown,,,,,5G,,0,48,1022125,Hà Nội,https://img.lazcdn.com/g/p/5de4d5eaf815ac8e4bf9314b23d44608.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082150389.html,OPPO,ffind x8 pro,12GB,256GB,,,,0,65,1050000,Cần Thơ,https://img.lazcdn.com/g/p/0bcdfbf785cea87ae8ed481d946d566c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082129904.html,Xiaomi,15 utra c,,,,,,0,65,1120000,Cần Thơ,https://img.lazcdn.com/g/p/e1b036f4d90d6246add04aa67b41a053.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3082127940.html,Unknown,,,,,,,0,65,916300,Cần Thơ,https://img.lazcdn.com/g/p/448bed97859c0571ae5441068be0aa82.jpg_200x200q80.avif
